
time,gFx,gFy,gFz,wx,wy,wz,
11.959,-0.35,-1.18,0.53,0.49,-0.67,-2.02,
11.959,-0.35,-1.18,0.53,0.50,-0.68,-2.00,
11.961,-0.35,-1.16,0.53,0.50,-0.68,-2.00,
11.962,-0.35,-1.16,0.53,0.50,-0.68,-1.97,
11.964,-0.35,-1.14,0.52,0.50,-0.68,-1.97,
11.964,-0.35,-1.14,0.52,0.50,-0.68,-1.94,
11.968,-0.34,-1.11,0.50,0.50,-0.68,-1.94,
11.969,-0.34,-1.11,0.50,0.50,-0.68,-1.91,
11.969,-0.32,-1.09,0.49,0.50,-0.68,-1.91,
11.97,-0.32,-1.09,0.49,0.50,-0.68,-1.88,
11.97,-0.31,-1.07,0.47,0.50,-0.68,-1.88,
11.97,-0.31,-1.07,0.47,0.49,-0.68,-1.84,
11.972,-0.29,-1.05,0.47,0.49,-0.68,-1.84,
11.972,-0.29,-1.05,0.47,0.49,-0.67,-1.81,
11.975,-0.27,-1.03,0.45,0.49,-0.67,-1.81,
11.975,-0.27,-1.03,0.45,0.48,-0.67,-1.78,
11.977,-0.24,-1.01,0.44,0.48,-0.67,-1.78,
11.977,-0.24,-1.01,0.44,0.47,-0.66,-1.74,
11.981,-0.22,-0.99,0.42,0.47,-0.66,-1.74,
11.982,-0.19,-0.98,0.41,0.47,-0.66,-1.74,
11.982,-0.19,-0.98,0.41,0.46,-0.66,-1.71,
11.982,-0.19,-0.98,0.41,0.44,-0.65,-1.69,
11.982,-0.16,-0.97,0.40,0.44,-0.65,-1.69,
11.983,-0.16,-0.97,0.40,0.42,-0.65,-1.67,
11.986,-0.14,-0.95,0.38,0.42,-0.65,-1.67,
11.987,-0.14,-0.95,0.38,0.40,-0.65,-1.64,
11.987,-0.11,-0.94,0.37,0.40,-0.65,-1.64,
11.987,-0.11,-0.94,0.37,0.39,-0.65,-1.62,
11.988,-0.09,-0.94,0.35,0.39,-0.65,-1.62,
11.988,-0.09,-0.94,0.35,0.36,-0.64,-1.60,
11.99,-0.06,-0.93,0.35,0.36,-0.64,-1.60,
11.99,-0.06,-0.93,0.35,0.34,-0.64,-1.58,
11.992,-0.04,-0.92,0.34,0.34,-0.64,-1.58,
11.992,-0.04,-0.92,0.34,0.31,-0.63,-1.57,
11.994,-0.01,-0.91,0.34,0.31,-0.63,-1.57,
11.995,-0.01,-0.91,0.34,0.28,-0.64,-1.55,
11.999,0.01,-0.91,0.33,0.28,-0.64,-1.55,
11.999,0.01,-0.91,0.33,0.26,-0.63,-1.54,
12.021,0.02,-0.90,0.33,0.26,-0.63,-1.54,
12.021,0.04,-0.90,0.33,0.26,-0.63,-1.54,
12.021,0.05,-0.89,0.33,0.26,-0.63,-1.54,
12.021,0.06,-0.89,0.34,0.26,-0.63,-1.54,
12.021,0.07,-0.88,0.34,0.26,-0.63,-1.54,
12.022,0.08,-0.88,0.34,0.26,-0.63,-1.54,
12.022,0.09,-0.88,0.35,0.26,-0.63,-1.54,
12.022,0.10,-0.88,0.35,0.26,-0.63,-1.54,
12.022,0.10,-0.88,0.35,0.26,-0.63,-1.54,
12.022,0.11,-0.89,0.36,0.26,-0.63,-1.54,
12.022,0.11,-0.90,0.36,0.26,-0.63,-1.54,
12.023,0.11,-0.90,0.36,0.24,-0.64,-1.53,
12.023,0.11,-0.90,0.36,0.23,-0.64,-1.52,
12.023,0.11,-0.90,0.36,0.21,-0.65,-1.51,
12.023,0.11,-0.90,0.36,0.20,-0.65,-1.50,
12.023,0.11,-0.90,0.36,0.19,-0.65,-1.50,
12.023,0.11,-0.90,0.36,0.18,-0.65,-1.49,
12.023,0.11,-0.90,0.36,0.17,-0.65,-1.48,
12.024,0.11,-0.90,0.36,0.17,-0.64,-1.47,
12.024,0.11,-0.90,0.36,0.17,-0.64,-1.46,
12.024,0.11,-0.90,0.36,0.17,-0.63,-1.46,
12.024,0.11,-0.90,0.36,0.17,-0.62,-1.45,
12.024,0.11,-0.90,0.36,0.18,-0.61,-1.45,
12.024,0.12,-0.91,0.37,0.18,-0.61,-1.45,
12.025,0.13,-0.93,0.38,0.18,-0.61,-1.45,
12.025,0.13,-0.93,0.38,0.19,-0.61,-1.44,
12.03,0.13,-0.94,0.39,0.19,-0.61,-1.44,
12.036,0.13,-0.94,0.39,0.21,-0.60,-1.44,
12.036,0.14,-0.95,0.40,0.21,-0.60,-1.44,
12.036,0.15,-0.97,0.41,0.21,-0.60,-1.44,
12.037,0.15,-0.97,0.41,0.22,-0.59,-1.43,
12.037,0.15,-0.97,0.41,0.23,-0.59,-1.43,
12.037,0.15,-0.98,0.42,0.23,-0.59,-1.43,
12.037,0.15,-0.98,0.42,0.25,-0.59,-1.44,
12.037,0.15,-0.99,0.45,0.25,-0.59,-1.44,
12.037,0.15,-0.99,0.45,0.28,-0.59,-1.43,
12.037,0.15,-0.99,0.46,0.28,-0.59,-1.43,
12.037,0.15,-0.99,0.46,0.30,-0.60,-1.44,
12.037,0.15,-1.00,0.47,0.30,-0.60,-1.44,
12.038,0.15,-1.00,0.47,0.32,-0.60,-1.44,
12.044,0.15,-1.00,0.49,0.32,-0.60,-1.44,
12.044,0.14,-1.00,0.50,0.32,-0.60,-1.44,
12.044,0.14,-1.00,0.50,0.35,-0.61,-1.44,
12.044,0.14,-1.00,0.50,0.37,-0.62,-1.45,
12.044,0.14,-1.00,0.51,0.37,-0.62,-1.45,
12.044,0.14,-1.00,0.51,0.40,-0.64,-1.46,
12.054,0.14,-0.99,0.51,0.40,-0.64,-1.46,
12.055,0.14,-0.99,0.51,0.43,-0.65,-1.45,
12.055,0.13,-0.99,0.52,0.43,-0.65,-1.45,
12.055,0.13,-0.99,0.52,0.45,-0.66,-1.45,
12.055,0.12,-0.99,0.53,0.45,-0.66,-1.45,
12.055,0.12,-0.99,0.53,0.48,-0.67,-1.45,
12.055,0.12,-0.99,0.52,0.48,-0.67,-1.45,
12.055,0.11,-0.99,0.53,0.48,-0.67,-1.45,
12.055,0.11,-0.99,0.53,0.50,-0.68,-1.44,
12.055,0.11,-0.99,0.53,0.53,-0.69,-1.44,
12.055,0.11,-0.99,0.53,0.53,-0.69,-1.44,
12.056,0.11,-0.99,0.53,0.55,-0.70,-1.43,
12.056,0.11,-0.99,0.53,0.55,-0.70,-1.43,
12.057,0.11,-0.99,0.53,0.56,-0.70,-1.42,
12.062,0.11,-0.99,0.53,0.56,-0.70,-1.42,
12.062,0.11,-0.99,0.53,0.57,-0.71,-1.40,
12.063,0.11,-1.00,0.54,0.57,-0.71,-1.40,
12.064,0.11,-0.99,0.54,0.57,-0.71,-1.40,
12.064,0.11,-0.99,0.54,0.57,-0.71,-1.40,
12.064,0.11,-0.99,0.54,0.59,-0.71,-1.39,
12.064,0.11,-0.99,0.54,0.60,-0.71,-1.37,
12.064,0.11,-0.99,0.54,0.60,-0.71,-1.36,
12.067,0.11,-0.99,0.54,0.60,-0.71,-1.36,
12.067,0.11,-0.99,0.54,0.61,-0.71,-1.34,
12.067,0.11,-0.98,0.53,0.61,-0.71,-1.34,
12.068,0.11,-0.98,0.53,0.61,-0.71,-1.32,
12.07,0.11,-0.98,0.53,0.61,-0.72,-1.31,
12.07,0.11,-0.97,0.53,0.61,-0.72,-1.31,
12.072,0.11,-0.97,0.52,0.61,-0.72,-1.31,
12.072,0.11,-0.97,0.52,0.61,-0.71,-1.29,
12.074,0.11,-0.97,0.52,0.61,-0.71,-1.27,
12.074,0.11,-0.96,0.52,0.61,-0.71,-1.27,
12.076,0.12,-0.96,0.52,0.61,-0.71,-1.27,
12.076,0.12,-0.96,0.52,0.60,-0.70,-1.25,
12.081,0.13,-0.95,0.51,0.60,-0.70,-1.25,
12.081,0.13,-0.95,0.51,0.59,-0.70,-1.24,
12.081,0.13,-0.95,0.49,0.59,-0.70,-1.24,
12.082,0.13,-0.95,0.49,0.58,-0.69,-1.22,
12.082,0.14,-0.94,0.48,0.58,-0.69,-1.22,
12.083,0.14,-0.94,0.48,0.58,-0.68,-1.21,
12.087,0.16,-0.94,0.46,0.58,-0.68,-1.21,
12.088,0.17,-0.93,0.45,0.58,-0.68,-1.21,
12.088,0.17,-0.93,0.45,0.58,-0.68,-1.19,
12.088,0.17,-0.93,0.45,0.56,-0.67,-1.18,
12.088,0.18,-0.92,0.43,0.56,-0.67,-1.18,
12.089,0.18,-0.92,0.43,0.54,-0.66,-1.18,
12.091,0.19,-0.91,0.40,0.54,-0.66,-1.18,
12.091,0.19,-0.91,0.40,0.52,-0.65,-1.17,
12.093,0.19,-0.91,0.38,0.52,-0.65,-1.17,
12.093,0.19,-0.91,0.38,0.51,-0.65,-1.16,
12.097,0.20,-0.90,0.37,0.51,-0.65,-1.16,
12.098,0.20,-0.89,0.36,0.51,-0.65,-1.16,
12.098,0.20,-0.89,0.36,0.49,-0.64,-1.16,
12.098,0.20,-0.89,0.36,0.46,-0.64,-1.17,
12.112,0.20,-0.89,0.36,0.43,-0.63,-1.16,
12.112,0.21,-0.88,0.34,0.43,-0.63,-1.16,
12.112,0.21,-0.87,0.33,0.43,-0.63,-1.16,
12.112,0.21,-0.87,0.33,0.41,-0.63,-1.16,
12.112,0.22,-0.86,0.32,0.41,-0.63,-1.16,
12.112,0.22,-0.86,0.32,0.38,-0.63,-1.16,
12.112,0.22,-0.86,0.32,0.38,-0.63,-1.16,
12.113,0.22,-0.86,0.32,0.35,-0.62,-1.16,
12.113,0.23,-0.86,0.31,0.35,-0.62,-1.16,
12.113,0.23,-0.86,0.31,0.32,-0.60,-1.16,
12.113,0.23,-0.86,0.31,0.32,-0.60,-1.16,
12.113,0.23,-0.86,0.31,0.29,-0.59,-1.17,
12.114,0.23,-0.85,0.32,0.29,-0.59,-1.17,
12.114,0.23,-0.85,0.33,0.29,-0.59,-1.17,
12.114,0.23,-0.85,0.33,0.26,-0.58,-1.17,
12.114,0.23,-0.85,0.33,0.22,-0.57,-1.17,
12.114,0.23,-0.85,0.33,0.19,-0.55,-1.17,
12.114,0.23,-0.85,0.34,0.19,-0.55,-1.17,
12.124,0.23,-0.85,0.35,0.19,-0.55,-1.17,
12.125,0.23,-0.85,0.35,0.17,-0.54,-1.17,
12.125,0.23,-0.85,0.37,0.17,-0.54,-1.17,
12.125,0.23,-0.85,0.37,0.14,-0.53,-1.18,
12.125,0.23,-0.84,0.39,0.14,-0.53,-1.18,
12.125,0.23,-0.84,0.39,0.11,-0.52,-1.18,
12.125,0.23,-0.84,0.39,0.09,-0.51,-1.18,
12.125,0.24,-0.85,0.41,0.09,-0.51,-1.18,
12.125,0.24,-0.85,0.43,0.09,-0.51,-1.18,
12.125,0.24,-0.85,0.43,0.07,-0.50,-1.19,
12.127,0.25,-0.85,0.45,0.07,-0.50,-1.19,
12.127,0.25,-0.85,0.45,0.07,-0.49,-1.19,
12.134,0.25,-0.86,0.48,0.07,-0.49,-1.19,
12.134,0.25,-0.86,0.48,0.04,-0.48,-1.20,
12.135,0.26,-0.86,0.50,0.04,-0.48,-1.20,
12.135,0.26,-0.87,0.52,0.04,-0.48,-1.20,
12.135,0.26,-0.87,0.52,0.04,-0.47,-1.21,
12.135,0.26,-0.87,0.52,0.04,-0.46,-1.21,
12.135,0.26,-0.87,0.54,0.04,-0.46,-1.21,
12.135,0.26,-0.87,0.54,0.05,-0.46,-1.22,
12.14,0.26,-0.87,0.55,0.05,-0.46,-1.22,
12.14,0.26,-0.87,0.57,0.05,-0.46,-1.22,
12.14,0.26,-0.87,0.57,0.05,-0.45,-1.22,
12.141,0.26,-0.87,0.57,0.06,-0.45,-1.23,
12.142,0.26,-0.87,0.57,0.06,-0.45,-1.23,
12.142,0.26,-0.87,0.57,0.07,-0.45,-1.24,
12.146,0.26,-0.87,0.58,0.07,-0.45,-1.24,
12.147,0.26,-0.87,0.58,0.09,-0.44,-1.25,
12.148,0.26,-0.87,0.58,0.09,-0.44,-1.25,
12.148,0.26,-0.86,0.59,0.09,-0.44,-1.25,
12.148,0.26,-0.86,0.59,0.11,-0.44,-1.26,
12.149,0.26,-0.86,0.59,0.13,-0.43,-1.27,
12.149,0.26,-0.86,0.59,0.16,-0.42,-1.29,
12.149,0.26,-0.86,0.59,0.16,-0.42,-1.29,
12.151,0.26,-0.86,0.59,0.18,-0.42,-1.30,
12.152,0.26,-0.85,0.59,0.18,-0.42,-1.30,
12.153,0.26,-0.85,0.59,0.18,-0.42,-1.30,
12.153,0.26,-0.85,0.59,0.21,-0.43,-1.32,
12.154,0.26,-0.85,0.59,0.23,-0.43,-1.34,
12.154,0.26,-0.85,0.57,0.23,-0.43,-1.34,
12.156,0.26,-0.85,0.57,0.23,-0.43,-1.34,
12.156,0.26,-0.85,0.57,0.26,-0.43,-1.36,
12.158,0.25,-0.85,0.56,0.26,-0.43,-1.36,
12.159,0.25,-0.85,0.56,0.29,-0.44,-1.37,
12.16,0.25,-0.86,0.54,0.29,-0.44,-1.37,
12.16,0.25,-0.86,0.54,0.32,-0.45,-1.39,
12.166,0.24,-0.86,0.53,0.32,-0.45,-1.39,
12.166,0.24,-0.86,0.53,0.35,-0.45,-1.40,
12.166,0.23,-0.87,0.51,0.35,-0.45,-1.40,
12.166,0.23,-0.87,0.51,0.37,-0.46,-1.41,
12.167,0.22,-0.87,0.50,0.37,-0.46,-1.41,
12.167,0.22,-0.87,0.50,0.40,-0.46,-1.42,
12.174,0.21,-0.88,0.48,0.40,-0.46,-1.42,
12.174,0.20,-0.89,0.46,0.40,-0.46,-1.42,
12.174,0.18,-0.90,0.45,0.40,-0.46,-1.42,
12.174,0.18,-0.90,0.45,0.42,-0.47,-1.43,
12.174,0.18,-0.90,0.45,0.44,-0.47,-1.43,
12.174,0.18,-0.90,0.45,0.46,-0.47,-1.43,
12.174,0.17,-0.92,0.44,0.46,-0.47,-1.43,
12.175,0.17,-0.92,0.44,0.48,-0.48,-1.43,
12.176,0.16,-0.93,0.43,0.48,-0.48,-1.43,
12.176,0.16,-0.93,0.43,0.49,-0.48,-1.42,
12.178,0.14,-0.94,0.42,0.49,-0.48,-1.42,
12.178,0.14,-0.94,0.42,0.49,-0.49,-1.41,
12.181,0.13,-0.95,0.41,0.49,-0.49,-1.41,
12.181,0.13,-0.95,0.41,0.50,-0.49,-1.40,
12.182,0.12,-0.97,0.40,0.50,-0.49,-1.40,
12.182,0.12,-0.97,0.40,0.50,-0.49,-1.39,
12.188,0.11,-0.98,0.40,0.50,-0.49,-1.39,
12.188,0.11,-0.98,0.40,0.50,-0.49,-1.39,
12.188,0.11,-0.98,0.40,0.50,-0.49,-1.38,
12.188,0.11,-0.98,0.40,0.50,-0.49,-1.37,
12.189,0.10,-0.99,0.40,0.50,-0.49,-1.37,
12.189,0.10,-0.99,0.40,0.49,-0.49,-1.35,
12.194,0.10,-1.00,0.40,0.49,-0.49,-1.35,
12.194,0.10,-1.00,0.40,0.49,-0.49,-1.35,
12.195,0.10,-1.01,0.40,0.49,-0.49,-1.35,
12.195,0.10,-1.01,0.40,0.47,-0.48,-1.34,
12.195,0.10,-1.01,0.40,0.46,-0.48,-1.33,
12.195,0.10,-1.01,0.40,0.46,-0.47,-1.31,
12.198,0.09,-1.01,0.40,0.46,-0.47,-1.31,
12.199,0.09,-1.01,0.40,0.43,-0.45,-1.29,
12.215,0.09,-1.01,0.42,0.43,-0.45,-1.29,
12.215,0.09,-1.01,0.42,0.41,-0.44,-1.28,
12.215,0.09,-1.01,0.42,0.41,-0.44,-1.28,
12.215,0.09,-1.01,0.42,0.40,-0.43,-1.27,
12.215,0.09,-1.01,0.42,0.39,-0.43,-1.24,
12.216,0.09,-1.01,0.44,0.39,-0.43,-1.24,
12.216,0.09,-1.01,0.44,0.37,-0.42,-1.22,
12.216,0.09,-1.00,0.44,0.37,-0.42,-1.22,
12.216,0.10,-1.00,0.46,0.37,-0.42,-1.22,
12.216,0.10,-1.00,0.46,0.35,-0.41,-1.20,
12.216,0.11,-0.99,0.46,0.35,-0.41,-1.20,
12.216,0.11,-0.99,0.46,0.34,-0.40,-1.18,
12.216,0.11,-0.98,0.46,0.34,-0.40,-1.18,
12.216,0.11,-0.98,0.46,0.34,-0.39,-1.16,
12.216,0.12,-0.98,0.47,0.34,-0.39,-1.16,
12.217,0.12,-0.98,0.47,0.33,-0.39,-1.15,
12.22,0.13,-0.97,0.48,0.33,-0.39,-1.15,
12.221,0.13,-0.97,0.48,0.33,-0.38,-1.13,
12.221,0.14,-0.96,0.48,0.33,-0.38,-1.13,
12.221,0.15,-0.96,0.48,0.33,-0.38,-1.13,
12.221,0.16,-0.95,0.48,0.33,-0.38,-1.13,
12.221,0.16,-0.95,0.48,0.32,-0.37,-1.10,
12.221,0.16,-0.95,0.48,0.31,-0.37,-1.09,
12.221,0.16,-0.95,0.48,0.31,-0.36,-1.07,
12.222,0.17,-0.95,0.48,0.31,-0.36,-1.07,
12.222,0.17,-0.95,0.48,0.31,-0.35,-1.06,
12.224,0.17,-0.95,0.48,0.31,-0.36,-1.04,
12.224,0.18,-0.95,0.47,0.31,-0.36,-1.04,
12.228,0.19,-0.94,0.46,0.31,-0.36,-1.04,
12.228,0.19,-0.94,0.46,0.31,-0.36,-1.02,
12.228,0.20,-0.94,0.45,0.31,-0.36,-1.02,
12.228,0.20,-0.94,0.45,0.31,-0.36,-1.01,
12.238,0.21,-0.95,0.45,0.31,-0.36,-1.01,
12.239,0.23,-0.95,0.45,0.31,-0.36,-1.01,
12.239,0.23,-0.95,0.45,0.31,-0.36,-0.99,
12.239,0.23,-0.95,0.45,0.31,-0.36,-0.97,
12.239,0.24,-0.96,0.44,0.31,-0.36,-0.97,
12.239,0.24,-0.96,0.44,0.30,-0.37,-0.95,
12.24,0.24,-0.96,0.44,0.30,-0.37,-0.94,
12.24,0.25,-0.97,0.43,0.30,-0.37,-0.94,
12.242,0.26,-0.98,0.43,0.30,-0.37,-0.94,
12.242,0.27,-0.98,0.43,0.30,-0.37,-0.94,
12.243,0.28,-0.99,0.43,0.30,-0.37,-0.94,
12.243,0.28,-0.99,0.43,0.29,-0.37,-0.92,
12.243,0.28,-0.99,0.43,0.28,-0.37,-0.90,
12.244,0.28,-0.99,0.43,0.26,-0.38,-0.88,
12.246,0.28,-0.99,0.43,0.25,-0.39,-0.86,
12.248,0.29,-1.00,0.42,0.25,-0.39,-0.86,
12.248,0.30,-1.01,0.43,0.25,-0.39,-0.86,
12.249,0.30,-1.01,0.43,0.23,-0.38,-0.84,
12.249,0.32,-1.02,0.43,0.23,-0.38,-0.84,
12.249,0.32,-1.02,0.43,0.21,-0.39,-0.82,
12.251,0.33,-1.03,0.43,0.21,-0.39,-0.82,
12.252,0.33,-1.03,0.43,0.18,-0.39,-0.80,
12.252,0.33,-1.04,0.43,0.18,-0.39,-0.80,
12.253,0.33,-1.04,0.43,0.16,-0.39,-0.78,
12.257,0.34,-1.06,0.44,0.16,-0.39,-0.78,
12.257,0.34,-1.06,0.44,0.13,-0.38,-0.76,
12.257,0.34,-1.07,0.45,0.13,-0.38,-0.76,
12.258,0.34,-1.07,0.45,0.11,-0.37,-0.75,
12.261,0.35,-1.08,0.46,0.11,-0.37,-0.75,
12.261,0.35,-1.08,0.46,0.08,-0.37,-0.73,
12.262,0.35,-1.08,0.47,0.08,-0.37,-0.73,
12.262,0.35,-1.08,0.47,0.05,-0.35,-0.72,
12.264,0.35,-1.09,0.48,0.05,-0.35,-0.72,
12.265,0.35,-1.09,0.48,0.02,-0.34,-0.70,
12.266,0.34,-1.09,0.49,0.02,-0.34,-0.70,
12.267,0.34,-1.09,0.49,0.00,-0.32,-0.69,
12.268,0.34,-1.10,0.50,0.00,-0.32,-0.69,
12.269,0.34,-1.10,0.50,-0.04,-0.31,-0.68,
12.273,0.34,-1.10,0.51,-0.04,-0.31,-0.68,
12.274,0.34,-1.10,0.51,-0.05,-0.29,-0.67,
12.274,0.33,-1.10,0.54,-0.05,-0.29,-0.67,
12.274,0.33,-1.10,0.55,-0.05,-0.29,-0.67,
12.274,0.33,-1.10,0.55,-0.07,-0.28,-0.65,
12.275,0.33,-1.10,0.55,-0.09,-0.27,-0.64,
12.276,0.33,-1.10,0.57,-0.09,-0.27,-0.64,
12.276,0.33,-1.10,0.57,-0.10,-0.26,-0.62,
12.277,0.32,-1.10,0.58,-0.10,-0.26,-0.62,
12.278,0.32,-1.10,0.58,-0.11,-0.24,-0.60,
12.279,0.31,-1.09,0.59,-0.11,-0.24,-0.60,
12.28,0.31,-1.09,0.59,-0.12,-0.23,-0.59,
12.281,0.30,-1.09,0.59,-0.12,-0.23,-0.59,
12.281,0.30,-1.09,0.59,-0.12,-0.22,-0.57,
12.284,0.29,-1.08,0.60,-0.12,-0.22,-0.57,
12.284,0.29,-1.08,0.60,-0.12,-0.21,-0.55,
12.288,0.28,-1.07,0.60,-0.12,-0.21,-0.55,
12.288,0.28,-1.07,0.60,-0.11,-0.19,-0.52,
12.289,0.27,-1.06,0.60,-0.11,-0.19,-0.52,
12.289,0.27,-1.06,0.60,-0.11,-0.19,-0.50,
12.29,0.26,-1.05,0.59,-0.11,-0.19,-0.50,
12.29,0.26,-1.05,0.59,-0.11,-0.18,-0.47,
12.294,0.25,-1.04,0.58,-0.11,-0.18,-0.47,
12.295,0.25,-1.04,0.58,-0.11,-0.17,-0.44,
12.296,0.25,-1.04,0.58,-0.10,-0.16,-0.42,
12.296,0.25,-1.04,0.58,-0.10,-0.15,-0.39,
12.297,0.24,-1.02,0.58,-0.10,-0.15,-0.39,
12.298,0.23,-1.01,0.56,-0.10,-0.15,-0.39,
12.298,0.23,-1.00,0.54,-0.10,-0.15,-0.39,
12.299,0.23,-1.00,0.54,-0.10,-0.14,-0.37,
12.314,0.22,-0.99,0.53,-0.10,-0.14,-0.37,
12.314,0.22,-0.99,0.53,-0.11,-0.14,-0.34,
12.315,0.22,-0.99,0.50,-0.11,-0.14,-0.34,
12.315,0.22,-0.99,0.50,-0.11,-0.13,-0.31,
12.315,0.22,-0.98,0.48,-0.11,-0.13,-0.31,
12.315,0.22,-0.98,0.48,-0.11,-0.13,-0.28,
12.316,0.22,-0.98,0.48,-0.13,-0.12,-0.25,
12.316,0.22,-0.98,0.47,-0.13,-0.12,-0.25,
12.316,0.22,-0.98,0.45,-0.13,-0.12,-0.25,
12.316,0.22,-0.98,0.45,-0.13,-0.11,-0.22,
12.316,0.22,-0.98,0.43,-0.13,-0.11,-0.22,
12.316,0.22,-0.98,0.43,-0.15,-0.10,-0.20,
12.316,0.23,-0.98,0.41,-0.15,-0.10,-0.20,
12.316,0.23,-0.98,0.41,-0.16,-0.09,-0.17,
12.316,0.24,-0.99,0.39,-0.16,-0.09,-0.17,
12.316,0.24,-0.99,0.39,-0.18,-0.07,-0.13,
12.317,0.24,-0.99,0.38,-0.18,-0.07,-0.13,
12.317,0.24,-0.99,0.38,-0.20,-0.06,-0.10,
12.318,0.25,-1.00,0.37,-0.20,-0.06,-0.10,
12.318,0.25,-1.00,0.37,-0.22,-0.04,-0.07,
12.322,0.26,-1.00,0.36,-0.22,-0.04,-0.07,
12.322,0.26,-1.00,0.36,-0.24,-0.02,-0.04,
12.323,0.27,-1.00,0.35,-0.24,-0.02,-0.04,
12.323,0.28,-1.01,0.35,-0.24,-0.02,-0.04,
12.324,0.28,-1.01,0.35,-0.26,-0.00,-0.01,
12.324,0.28,-1.01,0.35,-0.29,0.02,0.02,
12.326,0.29,-1.01,0.34,-0.29,0.02,0.02,
12.326,0.29,-1.01,0.34,-0.31,0.04,0.05,
12.327,0.29,-1.02,0.34,-0.31,0.04,0.05,
12.328,0.29,-1.02,0.34,-0.34,0.06,0.08,
12.329,0.30,-1.03,0.34,-0.34,0.06,0.08,
12.329,0.30,-1.03,0.34,-0.37,0.08,0.11,
12.331,0.30,-1.04,0.35,-0.37,0.08,0.11,
12.331,0.30,-1.04,0.35,-0.39,0.11,0.13,
12.335,0.30,-1.05,0.36,-0.39,0.11,0.13,
12.336,0.30,-1.05,0.36,-0.41,0.12,0.16,
12.337,0.30,-1.06,0.37,-0.41,0.12,0.16,
12.337,0.30,-1.06,0.37,-0.43,0.15,0.19,
12.338,0.30,-1.06,0.38,-0.43,0.15,0.19,
12.339,0.30,-1.06,0.38,-0.45,0.16,0.22,
12.34,0.30,-1.07,0.39,-0.45,0.16,0.22,
12.34,0.30,-1.07,0.39,-0.47,0.17,0.24,
12.343,0.30,-1.08,0.41,-0.47,0.17,0.24,
12.343,0.30,-1.08,0.41,-0.48,0.18,0.26,
12.345,0.30,-1.09,0.42,-0.48,0.18,0.26,
12.345,0.30,-1.09,0.42,-0.50,0.19,0.29,
12.348,0.30,-1.09,0.44,-0.50,0.19,0.29,
12.348,0.30,-1.09,0.44,-0.51,0.19,0.31,
12.349,0.31,-1.09,0.46,-0.51,0.19,0.31,
12.351,0.31,-1.10,0.48,-0.51,0.19,0.31,
12.351,0.31,-1.10,0.48,-0.51,0.20,0.33,
12.352,0.31,-1.10,0.48,-0.51,0.20,0.35,
12.352,0.31,-1.10,0.48,-0.50,0.20,0.37,
12.352,0.32,-1.10,0.49,-0.50,0.20,0.37,
12.353,0.33,-1.10,0.51,-0.50,0.20,0.37,
12.353,0.33,-1.10,0.51,-0.49,0.21,0.39,
12.355,0.34,-1.10,0.53,-0.49,0.21,0.39,
12.356,0.34,-1.10,0.53,-0.48,0.21,0.42,
12.358,0.35,-1.10,0.55,-0.48,0.21,0.42,
12.358,0.35,-1.10,0.55,-0.47,0.21,0.44,
12.36,0.36,-1.10,0.56,-0.47,0.21,0.44,
12.36,0.36,-1.10,0.56,-0.44,0.22,0.45,
12.363,0.36,-1.10,0.57,-0.44,0.22,0.45,
12.363,0.36,-1.10,0.57,-0.42,0.23,0.47,
12.367,0.36,-1.09,0.58,-0.42,0.23,0.47,
12.368,0.36,-1.09,0.58,-0.39,0.24,0.49,
12.368,0.37,-1.09,0.59,-0.39,0.24,0.49,
12.368,0.37,-1.09,0.59,-0.37,0.25,0.50,
12.373,0.37,-1.08,0.60,-0.37,0.25,0.50,
12.373,0.37,-1.08,0.60,-0.34,0.25,0.52,
12.373,0.37,-1.08,0.60,-0.34,0.25,0.52,
12.373,0.37,-1.08,0.60,-0.31,0.26,0.54,
12.373,0.37,-1.08,0.60,-0.31,0.26,0.54,
12.373,0.37,-1.08,0.60,-0.28,0.26,0.55,
12.378,0.37,-1.07,0.60,-0.28,0.26,0.55,
12.381,0.37,-1.07,0.60,-0.25,0.27,0.57,
12.381,0.37,-1.07,0.59,-0.25,0.27,0.57,
12.381,0.36,-1.07,0.58,-0.25,0.27,0.57,
12.381,0.36,-1.07,0.58,-0.22,0.27,0.58,
12.381,0.36,-1.07,0.58,-0.20,0.28,0.59,
12.381,0.36,-1.07,0.57,-0.20,0.28,0.59,
12.382,0.36,-1.07,0.57,-0.17,0.28,0.60,
12.382,0.36,-1.08,0.56,-0.17,0.28,0.60,
12.384,0.36,-1.08,0.56,-0.15,0.29,0.61,
12.384,0.35,-1.08,0.55,-0.15,0.29,0.61,
12.385,0.35,-1.08,0.55,-0.13,0.29,0.62,
12.388,0.34,-1.08,0.54,-0.13,0.29,0.62,
12.388,0.34,-1.08,0.54,-0.12,0.29,0.63,
12.389,0.33,-1.09,0.53,-0.12,0.29,0.63,
12.39,0.32,-1.09,0.51,-0.12,0.29,0.63,
12.39,0.32,-1.09,0.51,-0.11,0.30,0.65,
12.39,0.32,-1.09,0.51,-0.10,0.31,0.66,
12.391,0.31,-1.09,0.50,-0.10,0.31,0.66,
12.391,0.31,-1.09,0.50,-0.08,0.32,0.68,
12.393,0.30,-1.10,0.49,-0.08,0.32,0.68,
12.393,0.30,-1.10,0.49,-0.08,0.33,0.70,
12.395,0.28,-1.10,0.48,-0.08,0.33,0.70,
12.395,0.28,-1.10,0.48,-0.08,0.34,0.72,
