
time,gFx,gFy,gFz,wx,wy,wz,
21.279,0.15,0.93,-0.24,-1.40,0.09,-0.24,
21.282,0.15,0.93,-0.22,-1.40,0.09,-0.24,
21.282,0.15,0.93,-0.22,-1.38,0.10,-0.24,
21.282,0.15,0.93,-0.22,-1.35,0.11,-0.24,
21.282,0.14,0.93,-0.22,-1.35,0.11,-0.24,
21.285,0.13,0.92,-0.21,-1.35,0.11,-0.24,
21.285,0.13,0.92,-0.21,-1.33,0.12,-0.25,
21.285,0.13,0.92,-0.22,-1.33,0.12,-0.25,
21.285,0.13,0.92,-0.22,-1.31,0.12,-0.25,
21.288,0.12,0.91,-0.22,-1.31,0.12,-0.25,
21.289,0.12,0.91,-0.22,-1.28,0.13,-0.26,
21.289,0.10,0.91,-0.21,-1.28,0.13,-0.26,
21.289,0.10,0.91,-0.21,-1.26,0.14,-0.26,
21.292,0.09,0.91,-0.21,-1.26,0.14,-0.26,
21.292,0.09,0.91,-0.21,-1.26,0.15,-0.26,
21.295,0.08,0.91,-0.21,-1.26,0.15,-0.26,
21.295,0.08,0.91,-0.21,-1.24,0.15,-0.26,
21.295,0.08,0.90,-0.21,-1.24,0.15,-0.26,
21.295,0.08,0.90,-0.21,-1.23,0.16,-0.26,
21.299,0.07,0.90,-0.21,-1.23,0.16,-0.26,
21.299,0.07,0.90,-0.21,-1.21,0.17,-0.26,
21.299,0.06,0.90,-0.22,-1.21,0.17,-0.26,
21.299,0.06,0.90,-0.22,-1.20,0.18,-0.25,
21.303,0.05,0.89,-0.22,-1.20,0.18,-0.25,
21.303,0.05,0.89,-0.22,-1.20,0.19,-0.25,
21.303,0.05,0.89,-0.22,-1.20,0.19,-0.25,
21.303,0.05,0.89,-0.22,-1.19,0.21,-0.24,
21.309,0.05,0.89,-0.22,-1.19,0.21,-0.24,
21.31,0.05,0.89,-0.22,-1.19,0.21,-0.24,
21.31,0.05,0.89,-0.22,-1.19,0.21,-0.24,
21.31,0.05,0.89,-0.22,-1.19,0.22,-0.24,
21.31,0.05,0.89,-0.22,-1.19,0.23,-0.23,
21.31,0.05,0.89,-0.22,-1.19,0.24,-0.22,
21.314,0.05,0.89,-0.22,-1.19,0.24,-0.22,
21.314,0.05,0.89,-0.22,-1.19,0.25,-0.21,
21.314,0.05,0.89,-0.22,-1.19,0.27,-0.20,
21.314,0.05,0.89,-0.22,-1.19,0.27,-0.20,
21.318,0.05,0.89,-0.22,-1.19,0.28,-0.20,
21.319,0.05,0.89,-0.22,-1.19,0.28,-0.20,
21.319,0.06,0.89,-0.22,-1.19,0.28,-0.20,
21.319,0.06,0.89,-0.22,-1.20,0.29,-0.18,
21.321,0.06,0.90,-0.21,-1.20,0.29,-0.18,
21.321,0.06,0.90,-0.21,-1.20,0.31,-0.18,
21.321,0.07,0.89,-0.21,-1.20,0.31,-0.18,
21.323,0.07,0.89,-0.21,-1.20,0.32,-0.17,
21.325,0.07,0.89,-0.22,-1.20,0.32,-0.17,
21.326,0.07,0.89,-0.22,-1.20,0.34,-0.16,
21.329,0.08,0.89,-0.22,-1.20,0.34,-0.16,
21.329,0.08,0.89,-0.22,-1.20,0.35,-0.16,
21.33,0.09,0.89,-0.21,-1.20,0.35,-0.16,
21.33,0.09,0.89,-0.21,-1.20,0.37,-0.15,
21.33,0.10,0.89,-0.21,-1.20,0.37,-0.15,
21.33,0.10,0.89,-0.21,-1.19,0.38,-0.15,
21.336,0.10,0.89,-0.21,-1.19,0.40,-0.15,
21.336,0.11,0.89,-0.21,-1.19,0.40,-0.15,
21.336,0.12,0.89,-0.21,-1.19,0.40,-0.15,
21.336,0.12,0.89,-0.21,-1.18,0.42,-0.14,
21.337,0.13,0.89,-0.21,-1.18,0.42,-0.14,
21.337,0.13,0.89,-0.21,-1.17,0.43,-0.14,
21.343,0.13,0.89,-0.21,-1.17,0.43,-0.14,
21.343,0.13,0.89,-0.21,-1.17,0.45,-0.14,
21.343,0.13,0.90,-0.22,-1.17,0.45,-0.14,
21.344,0.13,0.91,-0.22,-1.17,0.45,-0.14,
21.367,0.13,0.91,-0.22,-1.16,0.47,-0.14,
21.367,0.13,0.91,-0.22,-1.15,0.50,-0.14,
21.368,0.12,0.91,-0.22,-1.15,0.50,-0.14,
21.368,0.12,0.91,-0.22,-1.14,0.52,-0.14,
21.369,0.11,0.91,-0.22,-1.14,0.52,-0.14,
21.369,0.11,0.91,-0.22,-1.13,0.54,-0.14,
21.369,0.11,0.91,-0.22,-1.12,0.56,-0.14,
21.369,0.11,0.92,-0.22,-1.12,0.56,-0.14,
21.369,0.11,0.92,-0.22,-1.11,0.57,-0.14,
21.37,0.11,0.92,-0.22,-1.11,0.57,-0.14,
21.37,0.11,0.93,-0.22,-1.11,0.57,-0.14,
21.37,0.11,0.93,-0.22,-1.10,0.59,-0.15,
21.37,0.11,0.93,-0.22,-1.10,0.59,-0.15,
21.37,0.11,0.93,-0.22,-1.10,0.60,-0.15,
21.37,0.11,0.94,-0.21,-1.10,0.60,-0.15,
21.371,0.11,0.94,-0.21,-1.08,0.61,-0.15,
21.371,0.10,0.94,-0.21,-1.08,0.61,-0.15,
21.371,0.10,0.94,-0.21,-1.06,0.62,-0.15,
21.371,0.11,0.95,-0.20,-1.06,0.62,-0.15,
21.372,0.11,0.95,-0.20,-1.06,0.62,-0.15,
21.372,0.11,0.95,-0.19,-1.06,0.62,-0.15,
21.372,0.11,0.95,-0.19,-1.05,0.63,-0.15,
21.372,0.11,0.96,-0.20,-1.05,0.63,-0.15,
21.372,0.11,0.96,-0.20,-1.02,0.63,-0.16,
21.372,0.12,0.96,-0.20,-1.02,0.63,-0.16,
21.372,0.12,0.96,-0.20,-1.01,0.63,-0.16,
21.373,0.12,0.97,-0.20,-1.01,0.63,-0.16,
21.373,0.12,0.97,-0.20,-0.99,0.63,-0.16,
21.373,0.11,0.98,-0.20,-0.99,0.63,-0.16,
21.373,0.11,0.98,-0.20,-0.99,0.63,-0.16,
21.374,0.12,0.98,-0.20,-0.99,0.63,-0.16,
21.375,0.12,0.98,-0.20,-0.97,0.63,-0.16,
21.375,0.12,0.99,-0.21,-0.97,0.63,-0.16,
21.375,0.12,0.99,-0.21,-0.96,0.64,-0.17,
21.377,0.12,1.00,-0.20,-0.96,0.64,-0.17,
21.377,0.12,1.00,-0.20,-0.96,0.65,-0.18,
21.377,0.12,1.00,-0.21,-0.96,0.65,-0.18,
21.377,0.12,1.00,-0.21,-0.95,0.65,-0.18,
21.381,0.11,1.01,-0.21,-0.95,0.65,-0.18,
21.381,0.11,1.01,-0.21,-0.95,0.66,-0.19,
21.382,0.11,1.01,-0.21,-0.95,0.66,-0.19,
21.382,0.11,1.01,-0.21,-0.93,0.67,-0.19,
21.384,0.11,1.02,-0.22,-0.93,0.67,-0.19,
21.385,0.11,1.02,-0.22,-0.94,0.68,-0.20,
21.386,0.11,1.02,-0.22,-0.93,0.69,-0.21,
21.386,0.11,1.02,-0.21,-0.93,0.69,-0.21,
21.387,0.11,1.03,-0.22,-0.93,0.69,-0.21,
21.388,0.11,1.03,-0.22,-0.92,0.69,-0.21,
21.391,0.10,1.03,-0.21,-0.92,0.69,-0.21,
21.391,0.10,1.03,-0.21,-0.92,0.70,-0.22,
21.396,0.10,1.04,-0.22,-0.92,0.70,-0.22,
21.396,0.10,1.04,-0.22,-0.91,0.71,-0.23,
21.396,0.10,1.04,-0.22,-0.91,0.72,-0.24,
21.396,0.10,1.04,-0.22,-0.91,0.72,-0.24,
21.396,0.10,1.04,-0.21,-0.91,0.72,-0.24,
21.396,0.10,1.04,-0.21,-0.90,0.73,-0.24,
21.401,0.10,1.04,-0.21,-0.90,0.73,-0.24,
21.401,0.10,1.04,-0.21,-0.90,0.73,-0.24,
21.401,0.10,1.04,-0.21,-0.90,0.73,-0.25,
21.401,0.10,1.04,-0.21,-0.90,0.73,-0.25,
21.401,0.10,1.05,-0.21,-0.90,0.73,-0.25,
21.402,0.10,1.05,-0.21,-0.89,0.73,-0.26,
21.409,0.10,1.05,-0.21,-0.89,0.73,-0.26,
21.409,0.10,1.05,-0.21,-0.90,0.73,-0.26,
21.41,0.10,1.05,-0.21,-0.89,0.73,-0.27,
21.41,0.10,1.05,-0.21,-0.89,0.73,-0.27,
21.419,0.09,1.05,-0.22,-0.89,0.73,-0.27,
21.419,0.09,1.05,-0.22,-0.89,0.73,-0.27,
21.419,0.08,1.05,-0.22,-0.89,0.73,-0.27,
21.419,0.08,1.05,-0.22,-0.89,0.73,-0.27,
21.419,0.08,1.05,-0.23,-0.89,0.73,-0.27,
21.42,0.08,1.05,-0.23,-0.89,0.73,-0.28,
21.42,0.07,1.05,-0.23,-0.89,0.73,-0.28,
21.42,0.07,1.05,-0.23,-0.89,0.73,-0.28,
21.42,0.07,1.05,-0.23,-0.89,0.74,-0.28,
21.42,0.06,1.05,-0.24,-0.89,0.74,-0.28,
21.42,0.06,1.05,-0.24,-0.89,0.74,-0.28,
21.42,0.06,1.05,-0.24,-0.90,0.75,-0.28,
21.42,0.06,1.05,-0.24,-0.90,0.75,-0.27,
21.42,0.06,1.05,-0.24,-0.90,0.75,-0.27,
21.428,0.05,1.05,-0.24,-0.90,0.75,-0.27,
21.429,0.05,1.05,-0.24,-0.91,0.76,-0.27,
21.429,0.05,1.05,-0.24,-0.91,0.77,-0.27,
21.429,0.05,1.05,-0.25,-0.91,0.77,-0.27,
21.43,0.05,1.05,-0.24,-0.91,0.77,-0.27,
21.43,0.05,1.05,-0.24,-0.92,0.78,-0.26,
21.43,0.05,1.05,-0.24,-0.92,0.78,-0.26,
21.43,0.05,1.05,-0.24,-0.92,0.79,-0.26,
21.43,0.05,1.05,-0.23,-0.92,0.79,-0.26,
21.43,0.05,1.05,-0.23,-0.93,0.79,-0.25,
21.436,0.04,1.04,-0.24,-0.93,0.79,-0.25,
21.436,0.04,1.04,-0.23,-0.93,0.79,-0.25,
21.436,0.04,1.04,-0.23,-0.94,0.78,-0.25,
21.436,0.04,1.04,-0.23,-0.94,0.79,-0.25,
21.436,0.04,1.04,-0.23,-0.94,0.80,-0.24,
21.436,0.04,1.03,-0.25,-0.94,0.80,-0.24,
21.44,0.05,1.03,-0.25,-0.94,0.80,-0.24,
21.441,0.05,1.03,-0.25,-0.94,0.83,-0.23,
21.442,0.07,1.03,-0.23,-0.94,0.83,-0.23,
21.442,0.07,1.03,-0.23,-0.95,0.83,-0.23,
21.458,0.09,1.03,-0.22,-0.95,0.83,-0.23,
21.459,0.09,1.03,-0.22,-0.95,0.82,-0.24,
21.459,0.10,1.03,-0.22,-0.95,0.82,-0.24,
21.459,0.10,1.03,-0.22,-0.96,0.80,-0.25,
21.459,0.11,1.03,-0.22,-0.96,0.80,-0.25,
21.46,0.11,1.03,-0.22,-0.95,0.77,-0.25,
21.46,0.11,1.04,-0.21,-0.95,0.77,-0.25,
21.46,0.11,1.04,-0.21,-0.95,0.75,-0.26,
21.46,0.12,1.03,-0.21,-0.95,0.75,-0.26,
21.46,0.12,1.03,-0.21,-0.95,0.73,-0.28,
21.46,0.12,1.03,-0.21,-0.95,0.73,-0.28,
21.46,0.13,1.02,-0.20,-0.95,0.73,-0.28,
21.461,0.13,1.02,-0.20,-0.94,0.72,-0.28,
21.461,0.13,1.02,-0.20,-0.93,0.71,-0.29,
21.461,0.14,1.02,-0.18,-0.93,0.71,-0.29,
21.461,0.14,1.02,-0.18,-0.92,0.70,-0.31,
21.461,0.14,1.01,-0.18,-0.92,0.70,-0.31,
21.461,0.14,1.01,-0.18,-0.90,0.69,-0.32,
21.462,0.14,1.01,-0.17,-0.90,0.69,-0.32,
21.462,0.14,1.01,-0.17,-0.89,0.68,-0.33,
21.463,0.13,1.00,-0.17,-0.89,0.68,-0.33,
21.463,0.13,1.00,-0.17,-0.88,0.66,-0.34,
21.464,0.13,0.99,-0.16,-0.88,0.66,-0.34,
21.464,0.13,0.99,-0.16,-0.87,0.64,-0.34,
21.467,0.12,0.99,-0.16,-0.87,0.64,-0.34,
21.467,0.12,0.99,-0.16,-0.85,0.62,-0.35,
21.472,0.12,0.98,-0.16,-0.85,0.62,-0.35,
21.472,0.12,0.98,-0.16,-0.83,0.61,-0.36,
21.475,0.12,0.98,-0.15,-0.83,0.61,-0.36,
21.475,0.12,0.97,-0.15,-0.83,0.61,-0.36,
21.475,0.12,0.97,-0.15,-0.81,0.58,-0.36,
21.475,0.12,0.97,-0.15,-0.80,0.57,-0.37,
21.475,0.12,0.97,-0.15,-0.77,0.55,-0.37,
21.475,0.12,0.97,-0.14,-0.77,0.55,-0.37,
21.476,0.12,0.96,-0.14,-0.77,0.55,-0.37,
21.476,0.12,0.96,-0.14,-0.76,0.54,-0.36,
21.478,0.11,0.96,-0.13,-0.76,0.54,-0.36,
21.478,0.11,0.96,-0.13,-0.74,0.52,-0.36,
21.48,0.12,0.96,-0.13,-0.74,0.52,-0.36,
21.48,0.12,0.96,-0.13,-0.72,0.51,-0.36,
21.482,0.12,0.95,-0.12,-0.72,0.51,-0.36,
21.482,0.12,0.95,-0.12,-0.71,0.48,-0.36,
21.488,0.13,0.95,-0.12,-0.71,0.48,-0.36,
21.489,0.13,0.95,-0.11,-0.71,0.48,-0.36,
21.489,0.13,0.95,-0.11,-0.69,0.46,-0.36,
21.491,0.13,0.95,-0.11,-0.67,0.44,-0.36,
21.491,0.13,0.95,-0.11,-0.65,0.41,-0.37,
21.491,0.13,0.95,-0.10,-0.65,0.41,-0.37,
21.491,0.14,0.95,-0.10,-0.65,0.41,-0.37,
21.491,0.14,0.95,-0.10,-0.63,0.39,-0.37,
21.493,0.14,0.95,-0.09,-0.63,0.39,-0.37,
21.493,0.14,0.95,-0.09,-0.61,0.37,-0.37,
21.495,0.15,0.94,-0.09,-0.61,0.37,-0.37,
21.496,0.15,0.94,-0.09,-0.60,0.35,-0.38,
21.497,0.15,0.95,-0.09,-0.60,0.35,-0.38,
21.497,0.15,0.95,-0.09,-0.57,0.32,-0.39,
21.504,0.15,0.94,-0.08,-0.57,0.32,-0.39,
21.504,0.15,0.94,-0.08,-0.55,0.30,-0.39,
21.506,0.15,0.95,-0.08,-0.55,0.30,-0.39,
21.506,0.14,0.95,-0.08,-0.55,0.30,-0.39,
21.507,0.13,0.95,-0.08,-0.55,0.30,-0.39,
21.507,0.13,0.95,-0.08,-0.54,0.28,-0.39,
21.507,0.13,0.95,-0.08,-0.51,0.26,-0.40,
21.507,0.13,0.95,-0.08,-0.50,0.24,-0.40,
21.507,0.13,0.95,-0.08,-0.48,0.22,-0.40,
21.507,0.13,0.94,-0.08,-0.48,0.22,-0.40,
21.508,0.12,0.94,-0.08,-0.48,0.22,-0.40,
21.508,0.12,0.94,-0.08,-0.47,0.21,-0.40,
21.51,0.12,0.94,-0.08,-0.47,0.21,-0.40,
21.51,0.12,0.94,-0.08,-0.45,0.20,-0.39,
21.513,0.12,0.94,-0.09,-0.45,0.20,-0.39,
21.513,0.12,0.94,-0.09,-0.44,0.19,-0.39,
21.518,0.12,0.94,-0.09,-0.44,0.19,-0.39,
21.519,0.12,0.94,-0.09,-0.43,0.18,-0.39,
21.52,0.11,0.94,-0.09,-0.43,0.18,-0.39,
21.52,0.11,0.94,-0.09,-0.42,0.18,-0.39,
21.52,0.11,0.94,-0.09,-0.42,0.18,-0.39,
21.521,0.11,0.94,-0.09,-0.41,0.18,-0.38,
21.528,0.10,0.94,-0.10,-0.41,0.18,-0.38,
21.528,0.10,0.94,-0.10,-0.40,0.18,-0.38,
21.528,0.09,0.94,-0.10,-0.40,0.18,-0.38,
21.529,0.09,0.94,-0.10,-0.39,0.19,-0.37,
21.538,0.08,0.95,-0.10,-0.39,0.19,-0.37,
21.538,0.08,0.95,-0.10,-0.39,0.20,-0.36,
21.539,0.08,0.95,-0.10,-0.39,0.20,-0.35,
21.539,0.07,0.95,-0.10,-0.39,0.20,-0.35,
21.539,0.07,0.95,-0.11,-0.39,0.20,-0.35,
21.539,0.07,0.95,-0.11,-0.38,0.21,-0.34,
21.539,0.07,0.96,-0.11,-0.38,0.21,-0.34,
21.539,0.07,0.96,-0.11,-0.37,0.22,-0.33,
21.54,0.06,0.96,-0.11,-0.37,0.22,-0.33,
21.54,0.06,0.96,-0.11,-0.37,0.22,-0.32,
21.54,0.05,0.97,-0.11,-0.37,0.22,-0.32,
21.54,0.05,0.97,-0.11,-0.37,0.22,-0.32,
21.54,0.05,0.97,-0.11,-0.36,0.23,-0.31,
21.541,0.05,0.97,-0.11,-0.36,0.23,-0.30,
21.541,0.05,0.97,-0.11,-0.35,0.23,-0.29,
21.541,0.05,0.97,-0.11,-0.35,0.23,-0.29,
21.541,0.05,0.97,-0.11,-0.35,0.23,-0.29,
21.541,0.05,0.97,-0.11,-0.35,0.23,-0.28,
21.56,0.04,0.98,-0.11,-0.35,0.23,-0.28,
21.561,0.04,0.98,-0.11,-0.34,0.23,-0.27,
21.561,0.04,0.98,-0.10,-0.34,0.23,-0.27,
21.562,0.04,0.98,-0.10,-0.34,0.23,-0.26,
21.562,0.04,0.98,-0.10,-0.33,0.23,-0.25,
21.562,0.04,0.98,-0.10,-0.33,0.23,-0.25,
21.563,0.04,0.99,-0.10,-0.33,0.23,-0.25,
21.563,0.04,0.99,-0.10,-0.31,0.22,-0.24,
21.563,0.04,0.99,-0.10,-0.31,0.22,-0.24,
21.563,0.05,1.00,-0.10,-0.31,0.22,-0.24,
21.563,0.05,1.00,-0.10,-0.31,0.21,-0.23,
21.564,0.05,1.00,-0.10,-0.30,0.21,-0.22,
21.564,0.05,1.00,-0.10,-0.30,0.21,-0.22,
21.564,0.05,1.00,-0.10,-0.28,0.20,-0.21,
21.564,0.05,1.00,-0.10,-0.28,0.20,-0.21,
21.565,0.05,1.00,-0.10,-0.28,0.19,-0.20,
21.565,0.05,1.00,-0.11,-0.28,0.19,-0.20,
21.565,0.05,1.00,-0.11,-0.27,0.18,-0.20,
21.565,0.05,1.00,-0.11,-0.27,0.18,-0.20,
21.565,0.05,1.00,-0.11,-0.26,0.17,-0.19,
21.566,0.06,1.00,-0.11,-0.26,0.17,-0.19,
21.566,0.06,1.00,-0.11,-0.26,0.17,-0.19,
21.566,0.06,1.00,-0.12,-0.26,0.17,-0.19,
21.566,0.06,1.00,-0.12,-0.25,0.16,-0.18,
21.567,0.06,1.00,-0.12,-0.24,0.15,-0.18,
21.567,0.06,1.00,-0.12,-0.23,0.14,-0.17,
21.569,0.06,1.00,-0.13,-0.23,0.14,-0.17,
21.57,0.06,1.00,-0.13,-0.23,0.13,-0.17,
21.571,0.06,1.01,-0.13,-0.23,0.13,-0.17,
21.571,0.06,1.01,-0.13,-0.22,0.12,-0.17,
21.572,0.06,1.01,-0.15,-0.22,0.12,-0.17,
21.572,0.06,1.01,-0.15,-0.22,0.11,-0.16,
21.575,0.06,1.01,-0.15,-0.21,0.10,-0.16,
21.575,0.06,1.01,-0.15,-0.21,0.10,-0.16,
21.576,0.06,1.01,-0.15,-0.21,0.10,-0.16,
21.576,0.06,1.01,-0.15,-0.21,0.09,-0.16,
21.578,0.05,1.01,-0.16,-0.21,0.09,-0.16,
21.578,0.05,1.01,-0.16,-0.22,0.09,-0.15,
21.584,0.05,1.01,-0.17,-0.22,0.09,-0.15,
21.585,0.05,1.01,-0.17,-0.22,0.09,-0.15,
21.585,0.05,1.01,-0.17,-0.22,0.08,-0.14,
21.585,0.05,1.01,-0.17,-0.22,0.07,-0.14,
21.585,0.05,1.01,-0.18,-0.22,0.07,-0.14,
21.586,0.05,1.01,-0.18,-0.23,0.07,-0.13,
21.589,0.04,1.01,-0.18,-0.23,0.07,-0.13,
21.589,0.04,1.01,-0.18,-0.23,0.06,-0.13,
21.589,0.04,1.01,-0.18,-0.23,0.06,-0.13,
21.592,0.04,1.01,-0.18,-0.23,0.06,-0.12,
21.592,0.04,1.01,-0.17,-0.23,0.06,-0.12,
21.592,0.04,1.01,-0.17,-0.23,0.06,-0.11,
21.594,0.04,1.02,-0.18,-0.23,0.06,-0.11,
21.594,0.04,1.02,-0.18,-0.24,0.05,-0.10,
21.595,0.04,1.01,-0.17,-0.24,0.05,-0.10,
21.595,0.04,1.01,-0.17,-0.24,0.05,-0.10,
21.598,0.04,1.01,-0.16,-0.24,0.05,-0.10,
21.598,0.04,1.01,-0.16,-0.24,0.04,-0.09,
21.602,0.05,1.01,-0.15,-0.24,0.04,-0.09,
21.603,0.05,1.01,-0.15,-0.24,0.04,-0.08,
21.603,0.05,1.01,-0.16,-0.24,0.04,-0.08,
21.603,0.05,1.01,-0.16,-0.25,0.04,-0.08,
21.603,0.05,1.02,-0.15,-0.25,0.04,-0.08,
21.603,0.05,1.02,-0.15,-0.25,0.03,-0.07,
21.606,0.05,1.02,-0.14,-0.25,0.03,-0.07,
21.606,0.05,1.02,-0.14,-0.24,0.03,-0.07,
21.609,0.05,1.02,-0.14,-0.24,0.03,-0.07,
21.61,0.05,1.02,-0.14,-0.24,0.03,-0.06,
21.61,0.05,1.03,-0.14,-0.24,0.03,-0.06,
21.61,0.05,1.03,-0.14,-0.24,0.02,-0.06,
21.615,0.04,1.03,-0.13,-0.24,0.02,-0.06,
21.616,0.04,1.03,-0.13,-0.23,0.02,-0.06,
21.616,0.03,1.03,-0.13,-0.23,0.02,-0.06,
21.616,0.02,1.03,-0.14,-0.23,0.02,-0.06,
21.616,0.02,1.04,-0.13,-0.23,0.02,-0.06,
21.617,0.02,1.04,-0.13,-0.23,0.01,-0.05,
21.618,0.02,1.04,-0.13,-0.22,0.01,-0.06,
21.618,0.02,1.04,-0.13,-0.22,0.00,-0.05,
21.618,0.01,1.04,-0.13,-0.22,0.00,-0.05,
21.618,0.01,1.04,-0.13,-0.22,-0.01,-0.04,
21.623,0.00,1.04,-0.13,-0.22,-0.01,-0.04,
21.623,0.00,1.04,-0.13,-0.21,-0.01,-0.04,
21.623,0.00,1.04,-0.13,-0.21,-0.01,-0.04,
21.624,0.00,1.04,-0.13,-0.21,-0.02,-0.03,
21.625,-0.01,1.04,-0.13,-0.21,-0.02,-0.03,
21.625,-0.01,1.04,-0.13,-0.20,-0.02,-0.02,
21.631,-0.01,1.04,-0.14,-0.20,-0.02,-0.02,
21.632,-0.01,1.04,-0.13,-0.20,-0.02,-0.02,
21.632,-0.01,1.04,-0.13,-0.19,-0.03,-0.02,
21.632,-0.01,1.04,-0.13,-0.19,-0.03,-0.00,
21.632,-0.01,1.04,-0.13,-0.19,-0.03,0.00,
21.633,-0.01,1.05,-0.14,-0.19,-0.03,0.00,
21.633,-0.01,1.05,-0.14,-0.19,-0.03,0.00,
21.633,-0.01,1.05,-0.14,-0.18,-0.03,0.01,
21.644,-0.01,1.05,-0.13,-0.18,-0.03,0.01,
21.644,-0.01,1.06,-0.14,-0.18,-0.03,0.01,
21.644,-0.01,1.06,-0.14,-0.17,-0.03,0.02,
21.645,-0.01,1.06,-0.14,-0.16,-0.04,0.02,
21.653,-0.01,1.06,-0.13,-0.16,-0.04,0.02,
21.654,-0.01,1.06,-0.13,-0.15,-0.04,0.03,
21.654,-0.01,1.06,-0.13,-0.15,-0.04,0.03,
21.654,-0.01,1.06,-0.13,-0.14,-0.04,0.03,
21.673,-0.01,1.07,-0.13,-0.14,-0.04,0.03,
21.674,-0.01,1.07,-0.13,-0.14,-0.04,0.03,
21.674,-0.01,1.07,-0.13,-0.12,-0.05,0.04,
21.674,-0.01,1.07,-0.13,-0.11,-0.06,0.04,
21.674,-0.01,1.07,-0.13,-0.09,-0.06,0.04,
21.675,-0.01,1.07,-0.13,-0.09,-0.06,0.04,
21.675,-0.01,1.08,-0.12,-0.09,-0.06,0.04,
21.675,-0.01,1.08,-0.12,-0.08,-0.07,0.05,
21.675,-0.01,1.08,-0.13,-0.08,-0.07,0.05,
21.675,-0.01,1.08,-0.13,-0.07,-0.08,0.05,
21.675,-0.01,1.08,-0.13,-0.07,-0.08,0.05,
21.676,-0.01,1.08,-0.13,-0.05,-0.09,0.05,
21.676,-0.01,1.08,-0.13,-0.05,-0.09,0.05,
21.676,-0.01,1.08,-0.13,-0.04,-0.09,0.05,
21.676,-0.01,1.08,-0.13,-0.04,-0.09,0.05,
21.676,-0.01,1.08,-0.13,-0.02,-0.10,0.05,
21.676,-0.00,1.08,-0.14,-0.02,-0.10,0.05,
21.677,-0.00,1.08,-0.14,-0.01,-0.11,0.06,
21.677,-0.00,1.08,-0.14,-0.01,-0.11,0.06,
21.677,-0.00,1.08,-0.14,0.01,-0.12,0.06,
21.677,0.00,1.09,-0.14,0.01,-0.12,0.06,
21.677,0.01,1.09,-0.15,0.01,-0.12,0.06,
21.677,0.01,1.09,-0.15,0.01,-0.12,0.06,
21.678,0.01,1.09,-0.15,0.01,-0.13,0.06,
21.678,0.01,1.09,-0.15,0.03,-0.14,0.06,
21.678,0.01,1.09,-0.15,0.04,-0.14,0.06,
21.678,0.02,1.09,-0.14,0.04,-0.14,0.06,
21.678,0.02,1.09,-0.14,0.05,-0.15,0.05,
21.678,0.02,1.10,-0.15,0.05,-0.15,0.05,
21.678,0.02,1.10,-0.15,0.07,-0.16,0.05,
21.679,0.02,1.10,-0.15,0.07,-0.16,0.05,
21.679,0.02,1.10,-0.15,0.08,-0.17,0.05,
21.679,0.02,1.10,-0.15,0.09,-0.17,0.05,
21.679,0.03,1.10,-0.15,0.09,-0.17,0.05,
21.684,0.03,1.10,-0.14,0.09,-0.17,0.05,
21.685,0.03,1.10,-0.14,0.10,-0.18,0.05,
21.685,0.03,1.11,-0.13,0.10,-0.18,0.05,
21.685,0.03,1.11,-0.13,0.10,-0.18,0.05,
21.685,0.03,1.11,-0.13,0.12,-0.19,0.04,
21.685,0.03,1.11,-0.13,0.13,-0.19,0.04,
21.685,0.03,1.11,-0.14,0.13,-0.19,0.04,
21.685,0.03,1.11,-0.14,0.15,-0.20,0.05,
21.691,0.03,1.11,-0.14,0.15,-0.20,0.05,
21.692,0.03,1.11,-0.13,0.15,-0.20,0.05,
21.692,0.03,1.11,-0.13,0.17,-0.21,0.04,
21.692,0.03,1.11,-0.14,0.17,-0.21,0.04,
21.692,0.03,1.11,-0.14,0.18,-0.21,0.05,
21.692,0.03,1.11,-0.14,0.20,-0.21,0.05,
21.694,0.02,1.11,-0.14,0.20,-0.21,0.05,
21.694,0.02,1.11,-0.14,0.21,-0.22,0.05,
21.695,0.02,1.11,-0.14,0.21,-0.22,0.05,
21.695,0.02,1.11,-0.14,0.23,-0.23,0.05,
21.695,0.02,1.11,-0.14,0.23,-0.23,0.05,
21.695,0.02,1.11,-0.14,0.24,-0.23,0.06,
21.697,0.02,1.11,-0.15,0.24,-0.23,0.06,
21.698,0.02,1.11,-0.15,0.25,-0.23,0.06,
21.699,0.02,1.10,-0.15,0.25,-0.23,0.06,
21.699,0.02,1.10,-0.15,0.27,-0.22,0.07,
21.702,0.02,1.10,-0.16,0.27,-0.22,0.07,
21.702,0.02,1.10,-0.16,0.28,-0.22,0.07,
21.704,0.02,1.10,-0.15,0.28,-0.22,0.07,
21.704,0.02,1.10,-0.15,0.29,-0.22,0.07,
21.709,0.02,1.10,-0.16,0.29,-0.22,0.07,
21.71,0.02,1.09,-0.16,0.29,-0.22,0.07,
21.71,0.02,1.09,-0.16,0.30,-0.22,0.07,
21.71,0.02,1.09,-0.16,0.32,-0.22,0.08,
21.71,0.01,1.09,-0.16,0.32,-0.22,0.08,
21.711,0.01,1.09,-0.16,0.33,-0.21,0.08,
21.712,0.01,1.09,-0.15,0.33,-0.21,0.08,
21.712,0.01,1.09,-0.15,0.34,-0.21,0.09,
21.717,0.01,1.08,-0.14,0.34,-0.21,0.09,
21.718,0.01,1.08,-0.14,0.34,-0.21,0.09,
21.718,0.01,1.07,-0.13,0.34,-0.21,0.09,
